PSNR (256)_YYUV
45.12425995
45.51747894
45.39791489
45.38331604
47.11262512
45.38615417
45.99187469
45.52989960
46.13448334
45.57343292
46.68266678
46.60585022
46.21845245
45.92130280
45.70225525
46.58114624
46.17154694
46.05278397
45.87984467
46.65766144
46.24128342
46.46495819
46.48074722
47.49188995
47.44662857
46.43178558
46.38393021
46.45180511
45.68309784
45.85436249
46.07468414
46.23754120
46.32264709
46.14988327
45.96951294
46.52399063
46.26408386
46.53228378
46.18832397
46.53897095
47.02742004
46.33974075
46.53776169
46.87847137
46.52858353
46.76599121
47.55113983
47.62107086
47.61817932
47.51209641
47.48544693
46.92979431
47.19443893
47.39976883
47.94955826
47.47818375
47.16336060
47.79373169
47.33679199
47.37885284
47.39315796
47.91054153
46.47826385
47.07051849
46.80532455
47.27951050
47.06868744
47.51667023
46.99329376
46.31698227
47.08564377
47.07110977
46.90227509
46.75358582
47.42897034
46.73054123
46.64118195
46.81680679
46.56600189
46.44190979
46.68127060
46.04518890
46.58008575
46.19248962
46.13698578
46.24374390
46.51235962
46.30373001
46.19649887
46.34229279
47.25471878
46.23493195
46.85129166
45.86017609
46.74177551
46.26824951
46.32026672
46.29865646
46.52500916
46.54335785
45.64438248
46.37517929
46.51735306
46.44609451
46.59419250
46.53870010
46.34951782
46.90551376
46.81879044
45.58253860
46.47829056
46.27945328
46.68747330
46.98306274
46.55328369
45.84941864
47.03667068
46.84665298
46.38908005
47.10609818
46.77664185
46.19055939
46.65860748
46.38533020
46.08016586
47.03948212
47.04550171
46.07757187
46.68087769
46.76251984
46.54630280
47.97964096
47.20228195
46.08963776
47.26551437
47.39200974
46.18926620
46.45855331
46.57656097
46.41659546
46.32912064
46.57310104
46.18529510
46.29376984
46.50614929
45.53393936
46.25141525
46.06217957
45.74760056
45.93672180
46.18743515
46.39585876
45.84530640
46.11683655
46.01622009
46.09875107
46.20740891
45.03046417
44.85578156
44.04441833
45.43201828
45.26045990
44.61014557
46.32709885
45.86322021
45.28936005
45.99382782
46.37672043
46.14480591
46.22227478
46.03427124
46.16600037
46.28848648
46.17201233
45.75284576
46.28209686
46.35429001
45.83276367
46.82454681
46.61733627
46.33382416
47.62176514
46.66603088
46.36804962
46.59675217
46.88047028
46.13092804
46.53199005
46.55027771
46.04156113
46.45955658
46.93740463
46.71794510
46.62601471
47.08739471
46.62762070
46.79338074
46.58636093
46.00177002
46.94129562
46.80816650
46.12564468
46.93872452
47.81414413
47.16182327
47.35385895
47.92314529
46.40414429
46.81103516
46.91757965
46.99116516
46.84064865
46.85174942
46.16828537
47.21023560
47.20015717
46.46392822
46.38344574
46.60511398
46.01203537
46.74367905
46.06399918
45.71029282
46.07779694
46.39520645
46.02323914
46.17146301
46.32201385
46.83097458
45.93950653
46.00160217
46.13278961
46.38266754
46.14937592
46.13693237
46.05043411
46.52836227
45.82577515
46.32957840
46.76191711
46.66265869
46.61026382
46.43717957
45.90985107
47.03754044
47.14502335
46.24786377
46.88408279
46.76068115
47.03736115
46.63109589
46.67140198
46.45877838
46.50195313
46.80706406
45.96436310
46.42974854
46.28464127
45.47451401
45.86828232
46.08764648
45.68089294
46.18575287
46.47419739
45.81609726
45.90385056
45.74600220
45.54278564
46.33345795
46.53448486
45.97635651
46.04009628
46.54937744
45.92807388
46.28337097
46.53673172
46.58761978
46.33916855
46.18471527
45.77981949
46.60242081
46.28747940
45.92243576
46.35703278
46.54163742
46.08555222
47.79907990
46.46733093
46.66208649
47.05985641
46.22007751
45.79360199
46.42027283
46.15674973
45.85058594
46.04576111
46.49857330
45.99268341
46.17784500
46.31700897
46.09544754
46.01560593
46.03501129
45.68416595
46.36718369
46.00257111
46.00425339
46.02810669
46.45417786
45.76562500
46.17444992
46.20071793
46.04833221
45.85540390
45.71389771
45.19705963
43.22969818
43.36236954
43.37404251
42.01919556
43.86825562
43.91976929
43.66377258
44.35179901
44.58454514
44.55494308
45.25567627
44.78147125
45.57056808
45.24647522
45.93048096
45.64629364
45.99397659
45.91102600
45.26564789
46.17048264
46.60905457
45.54425049
46.37950897
46.02859879
46.62956238
46.22353363
46.71113968
46.12835312
46.76617432
46.15861511
45.76280212
46.43112564
46.34452438
45.65843582
46.30020523
46.41767120
45.86118317
47.10025787
47.64807892
46.37443542
47.28539276
46.55456924
46.11891937
46.72929382
46.61157608
46.60867310
46.77989197
46.72393417
46.04645157
46.71352768
46.77633667
46.60527039
46.98719788
46.66944504
46.05497742
46.90780640
46.69664383
46.15690613
46.85462952
46.75125504
46.07431030
46.92531204
47.40909958
46.56381989
46.90147781
46.92132568
46.43397903
46.98304749
47.02923203
46.57498169
47.01770020
46.94744873
46.53560638
47.38167191
46.89385223
46.79573441
47.31380081
46.72437286
46.27805710
46.76084518
46.64786530
46.02513885
46.36630630
46.28681564
45.71733093
46.36265182
46.15314865
46.23366928
46.49422073
46.29539490
48.43194962
46.96562958
47.07991791
46.82655716
46.83681870
47.09995651
46.46161652
46.21936798
46.97561646
45.98471069
47.02427673
46.27206421
46.23226929
46.35649109
46.08641052
47.00575256
47.09823608
46.33757782
46.76843643
48.01622772
46.24554062
46.81014252
47.41432190
46.56005478
46.64863586
46.72982788
46.01631546
46.47676086
46.29800797
46.24799347
45.94642258
45.89594269
45.01655197
45.73825836
46.06490707
46.19617081
45.79129028
45.89057541
46.99349213
45.74018478
46.60811615
46.63680649
46.04428864
46.06780243
45.85646057
46.18368530
45.79839325
47.37455368
46.70805359
46.86523438
46.02125168
45.84810257
46.37929535
45.55305481
46.15985489
46.52650833
45.75267410
45.84365845
45.79048538
47.02784729
46.42603302
46.43314362
45.71942139
46.31936646
45.63230896
46.17270660
46.41128159
45.73770523
45.37258148
44.90839386
43.98642731
44.65470123
44.24571228
44.25389099
45.25633240
44.89212036
45.32196045
45.44622803
45.30075073
44.62279892
45.25142288
45.30213165
44.86139679
46.68060303
45.76086044
45.64781189
46.27429199
45.94773102
46.29836655
45.92538452
45.72253799
45.45248032
46.78794098
46.42753983
45.57685471
46.34169006
46.82055664
46.11912537
46.58943558
46.39664459
46.42074585
46.64608383
46.00430298
45.53290558
46.12614059
45.94096375
46.20727539
46.45349884
45.93729401
45.92707825
46.25897217
46.16111755
46.04041290
46.10707855
46.76168442
46.22422028
46.47084808
46.05250931
45.60330200
46.43764877
46.13866425
46.24882126
45.60253143
47.11015320
45.85778809
45.89236832
45.64767456
46.10868454
44.99378586
45.65861130
45.69172287
46.03534698
46.72960663
46.30436325
46.18963623
46.93432617
46.33583069
45.93772507
46.76181793
47.13638306
46.25850677
46.54223633
45.91095352
46.72157288
46.36372375
46.08461380
46.36437225
46.31490707
46.52530289
46.58334732
46.91691589
46.69335938
46.67771912
46.77971649
48.09245682
46.91073608
46.88531494
47.53076553
46.89188385
46.20613098
46.20130920
45.73525238
47.40403748
46.11142731
46.00246811
46.56711197
46.69865036
45.96381760
46.95394516
46.52802277
46.63293839
46.49403000
46.24327087
45.95330048
47.39150238
46.48824692
46.64949417
46.50251007
46.94794464
46.22007370
46.97405243
46.91690826
46.59835815
46.55932617
46.61359406
46.23373032
47.12367249
47.35293579
46.51393890
47.38986588
47.05146408
46.83488464
46.88069916
46.87615204
46.66288757
46.87311554
46.41757965
46.89466095
46.78552246
47.10002136
46.19606781
46.55282974
46.62318420
46.09908295
46.77808762
46.66994095
46.44916534
46.14557648
46.47394180
45.94692612
46.45104980
46.01798630
45.32329941
46.01178741
46.08097458
45.69882202
46.49120712
46.25138855
46.01289368
45.85518646
46.15912628
45.86830902
45.94256973
45.45074081
46.97908783
46.31488037
46.27220154
46.48466110
46.48672104
46.99446869
46.13612366
44.60241318
44.53676605
43.73723984
45.56378937
44.88309860
44.88119507
44.96478271
45.44050598
44.72221375
45.52499771
45.78447723
45.77861404
45.85902405
46.23756790
45.35311890
46.14431000
46.17823792
46.71313858
46.14145279
46.31423187
45.63966370
46.31026840
47.14698410
46.21092224
46.84095001
46.47267914
46.02252197
46.59152985
47.18346024
47.00439072
47.47145844
46.93791962
45.96871948
46.53862381
46.58780670
46.45133209
46.45927811
46.43093109
46.02650452
46.78234100
46.44303131
45.88470840
46.60525894
46.74371719
46.25524139
47.20089722
46.75920486
46.84165573
47.26997375
46.96685791
46.46479034
47.31442261
46.85618973
46.53656769
47.35036469
47.73701477
46.37995148
46.87063217
46.93873978
47.25132370
46.83887863
46.87518311
46.95337677
46.89533234
47.00461960
46.47624588
46.77996063
46.82752991
46.47422028
46.85958099
46.78279877
46.68606186
46.76917267
47.03545380
46.11524963
46.69153595
46.58372498
46.22846985
46.57363510
46.57608795
45.91226959
46.49729156
46.51752853
46.39953995
46.54488373
46.38344193
45.95080566
46.54439926
47.10773468
45.94450378
46.33864975
46.29484177
46.34139633
46.13581085
45.95563889
45.91365814
45.93800354
45.72042465
45.72367859
47.25382996
45.69269180
45.26874924
45.96957397
46.48952484
45.84942245
46.43835449
46.47119522
47.28851318
46.48742676
46.32419205
45.99460220
46.38627625
46.98888779
46.00163269
46.26466751
46.23632813
45.62355423
46.26390076
46.20328903
46.05841827
46.17081451
46.09476089
45.55588150
45.96747971
45.78699112
45.61778259
45.57143402
46.06555939
45.15012741
46.08829880
45.98392105
45.69329834
46.66495895
46.99474335
45.58444595
46.43663406
46.40209961
45.92517853
46.35895538
46.45923615
46.05261993
46.45673370
46.24618149
46.40132141
46.38647079
46.62878418
45.97064209
46.44801712
46.14329529
46.41429138
46.11920929
46.27641678
45.64831161
47.05029297
46.33494568
47.11264038
46.40055084
46.36600876
45.43824768
42.98036575
43.60563278
43.63473511
44.10751724
45.36524963
44.88032913
44.63922119
45.61319351
46.03028107
45.47671890
45.78172302
45.84919357
45.66978836
46.05699921
46.41907120
45.51353455
46.30807495
46.59423447
45.73501587
46.54979324
46.46551514
45.88074112
46.37712479
46.45613861
46.45529175
46.46039581
46.42013931
45.97084427
46.73517227
46.45344162
46.69784546
46.49664307
46.44001770
46.25924683
46.69145203
46.89451218
46.52772903
47.62989426
46.61656189
46.29750061
46.67823029
46.44884109
46.57274246
46.56943512
46.68082428
46.80683899
46.63263321
46.63830185
46.35567093
46.62173843
46.57928467
46.43456268
46.85329056
46.63478851
46.34303284
46.72323227
46.66722107
46.19867325
46.73421860
46.54331207
46.66078186
46.49974823
46.28556824
46.00237274
46.71099091
46.49363708
46.70050049
46.99813080
47.47615051
46.03168869
46.59593582
46.60118484
46.30853653
47.01509094
47.01240158
46.14324188
46.80823517
46.42495728
46.13496399
46.39868164
46.49543381
46.80123138
46.41847610
46.90052414
46.28095245
46.44666672
46.21366882
45.58503723
46.12704468
45.53849030
48.83125687
48.33778381
47.50251007
47.31624603
48.02848434
47.51881409
48.50088501
47.93249130
47.83465576
47.59277344
47.76874542
48.40037537
47.79497528
47.66798019
47.57749557
47.25119781
47.58129501
47.37648010
46.88185883
47.89590454
47.37215042
47.11274719
47.62008667
47.31303406
47.48061752
47.81356812
47.72513962
46.69705963
47.67427826
47.16216278
47.43159485
47.09470367
47.34343719
46.76816559
47.51228333
47.11689377
47.02577972
47.00602722
46.84700012
46.24147797
47.10422516
47.03586960
46.24287415
46.49098206
47.40199661
46.45048141
47.29404068
47.67403030
46.71204376
47.04997253
47.06954193
46.77501678
46.91661072
46.65587997
46.03807831
46.80923462
46.77951050
46.83553696
46.67878723
47.27814484
46.63807297
46.82764435
46.66297913
46.63303375
47.59099960
46.71428299
45.99302292
46.69370651
46.75674057
45.70970535
41.02823257
44.17163849
41.46903610
40.39036560
40.87104034
38.94442749
37.54022217
36.86245728
36.72857666
36.96281433
36.55112076
33.42853546
36.78001022
46.05826950
39.65217209
35.55172348
35.42986298
35.78782654
34.59936905
35.05626678
33.54795837
33.89097595
29.67970085
34.30900955
34.13067627
45.81878281
33.91027069
34.37546921
34.40095520
34.39303970
33.69084167
32.61232758
31.78868484
26.43209457
30.72632790
30.01308060
29.50654030
45.40449524
29.32488441
30.00566101
29.23915100
31.18305588
32.24234772
32.61466599
36.58399200
32.19666672
36.04473877
34.03276062
34.90939713
45.84018707
30.64313126
32.72267914
27.84448242
30.44855118
29.35139847
28.69477463
23.41957283
28.74729156
29.11212540
30.00081062
30.15608788
47.02267075
31.26450729
31.05661011
32.34716034
34.34426498
35.64517593
38.52767181
36.50767517
38.56937027
40.99998093
39.63954163
36.25647736
46.13330841
35.64167786
35.40337753
30.22722626
28.83465576
29.18702316
25.44314957
30.39561081
30.07792282
29.20979691
30.93270302
31.88346672
46.46097565
32.50259399
36.99249268
41.01944733
40.35667419
38.73538589
42.32923889
42.35376740
40.43735504
38.51330185
35.97883987
35.94956970
45.95481873
35.57561493
35.64889145
35.29278183
34.59435272
29.35920525
32.82352066
33.43453598
33.33885956
32.79520416
34.55607224
32.09249496
45.92740631
35.53530884
33.88744354
36.22592926
30.73535156
38.79980469
39.51045990
38.38751984
41.34524918
39.90110779
38.76596451
39.44104004
46.20569611
39.70445633
40.94844437
42.82457733
34.63608170
39.73636246
36.82087708
39.74179840
43.46506500
36.84365463
37.27456665
40.58687210
46.69227982
35.56414795
41.65109253
30.50233459
35.32799530
33.24917984
36.13527679
35.98439789
34.76319122
39.85057449
37.54659271
35.30250168
46.88948822
39.45307159
38.82423782
37.87907410
37.80006027
39.86152649
42.16662598
41.48542404
43.18996811
41.58462143
42.72747803
43.30900574
46.16493225
44.02934647
39.73017502
44.49398422
43.93388367
43.16360855
42.44673157
43.45894241
41.04289627
40.36892319
42.72030640
40.89620209
45.20457840
40.29344559
40.37435150
40.72429657
42.24612427
42.06072235
42.46207428
42.08218002
41.96479416
42.58938217
44.97077942
46.61962128
46.95529938
39.41843033
41.94426727
43.34180832
43.13632584
42.55288696
42.51581192
41.37448120
39.94094086
40.39991760
42.34632111
41.18148422
43.16616440
44.58803177
41.31653595
42.78403473
44.94471741
42.23857880
42.97701263
44.59399796
43.11233902
44.23873138
45.65296936
44.36305237
43.36128998
44.78708649
45.74261093
44.26441193
44.96778870
45.04556656
44.13184357
45.82958603
45.57417297
45.69057846
45.56130981
45.33571243
44.55829620
45.91539764
45.83858109
44.98012924
45.73719025
45.25201416
45.16872025
46.30535889
46.22314835
45.29203796
44.44145203
45.09479141
44.78046799
44.98746872
46.43068314
44.83906174
43.73915863
45.31627274
45.63370514
44.89870071
45.85009766
45.51718140
45.41794586
45.75704575
45.80846786
45.92966461
45.28017044
45.75431442
44.80125046
45.40363693
43.77273560
43.93495560
45.01449966
45.67264175
46.33059692
45.37219620
44.73004913
44.03710175
44.60405731
42.54608917
41.75615311
41.03634644
41.04972839
42.29726791
42.18246078
42.42401886
41.96728516
41.30283737
40.91279602
40.82469177
42.46776581
42.54864502
41.83073425
43.21112823
44.21796799
45.55669403
46.22759247
45.71620941
45.57243729
45.07787704
44.18983841
44.86231995
42.64812851
42.85987473
43.72338867
44.72885132
44.78778458
43.74810791
42.37947845
41.11754990
40.12668610
41.80304718
43.15634155
45.32571411
44.61107254
43.13944244
43.62793350
43.91459656
43.66315460
44.16157150
42.32117462
41.11616516
41.20331573
39.59322739
38.05808258
38.24058151
40.20284271
42.69071198
43.90317535
44.71712112
43.87867355
46.08542633
45.19504547
44.01483917
45.73274612
46.91801453
46.00452042
45.57941437
46.35495758
45.79101563
46.00147629
45.24779510
42.90951538
40.80350494
42.60715485
44.30293274
43.50501251
44.71023560
44.37351990
43.94281769
43.21319199
43.77350235
43.72508621
44.69682312
45.96691895
44.02573395
44.60014725
44.97606659
44.17926407
43.88245010
42.77187729
39.13855743
35.53894043
33.66408920
32.47523499
33.01390076
33.32239914
33.94794846
32.84560776
33.65489960
32.63539886
34.04306412
35.09608078
36.79657364
37.70822906
37.70536423
39.79340363
38.07527924
37.50971222
33.13418579
31.30111504
33.04339981
34.25529099
33.14138031
34.86458588
29.52150536
28.35623550
32.38181305
29.24689293
31.99708557
29.59716606
28.94361687
30.72763824
30.46150208
32.67634964
31.36671829
32.27329254
37.48915100
35.56042480
36.07637787
40.52968597
33.45422745
33.88057327
32.31951141
31.91113472
33.27032471
29.81942940
36.06882477
33.68150330
31.19199753
34.11290741
32.23350906
34.78001022
37.46315765
38.26084900
40.71990585
42.90260315
43.56061554
44.81456375
43.56909943
41.65140152
40.38699722
41.67721558
41.70328140
45.44627762
44.01520157
41.77574158
46.96853638
43.63105011
44.34650421
46.04965591
43.77871704
44.35064697
43.93868256
44.03379440
44.98533249
44.70774841
44.71780777
46.07286453
46.13200378
45.95112610
46.23493958
46.16686249
45.08396530
46.66780853
46.03746796
45.12453461
46.05720139
45.29811859
44.01908875
44.64796066
43.74575806
43.04591751
42.02719879
40.73980713
39.52505493
39.64340591
39.95476532
40.45326233
41.56772232
38.18756104
